id,title,rating,votes,genre_ids,language,release_date,runtime,budget,revenue,popularity,overview,number_of_seasons,number_of_episodes,production_countries,networks,creators,main_actors,source_category,type
111604,Mama's Cake,9.6,5,"[10751, 35]",el,2020-10-15,,,,9.3799,"""Mom's Cake"", the main axis is mom's family tables, where guests are of different ages, moods and beliefs, gather to come closer, to meet, to remember, to smile, but also to quarrel and to disagree.",2,62.0,['Greece'],"['ERT1', 'ERTFLIX']","['Alexandros Rigas', 'Dimitris Apostolou']","['Kostas Koklas', 'Ketty Konstadinou', 'Lydia Fotopoulou', 'Paris Thomopoulos', 'Hrysa Ropa']",vote_average.desc_2020,tv
100554,Female Stand-up,9.6,5,"[10767, 35]",ru,2020-01-18,47.0,,,1.2658,"There are no forbidden topics for the heroines of ""Female stand-up"". They honestly talk about what they are not satisfied with in a relationship, ridicule stereotypes of family life and frankly declare that it is actually very difficult to be a good mother.",6,81.0,['Russia'],['TNT'],[],"['Zoya Yarovitsyna', 'Mariya Markova', 'Nadezhda Dzhabrailova', 'Saule Yusupova', 'Aleksandra Muratova']",vote_average.desc_2020,tv
98779,Secrets of the Zoo: Tampa,9.5,6,[99],en,2020-01-05,45.0,,,3.8968,Embrace the wild side of the Sunshine State with a stellar zoo team devoted to the exotic cast of animals.,4,37.0,['United States of America'],['Nat Geo Wild'],[],[],vote_average.desc_2020,tv
101998,Road to Kingdom,9.4,7,[10764],ko,2020-04-30,90.0,,,14.5786,"If you wish to reach the Kingdom, survive! The first gateway to claiming the crown of the boy group prince begins. The next generation of K-POP boy groups, such as ""Golden Child,"" ""THE BOYZ,"" ""VERIVERY,"" ""ONF,"" ""ONEUS,"" ""PENTAGON,"" and ""TO1,"" to change the K-POP scene will undergo brutal competition",1,8.0,['South Korea'],['Mnet'],[],"['Lee Da-hee', 'Jang Sung-kyu', 'Sangyeon', 'Jacob', 'Younghoon']",vote_average.desc_2020,tv
103920,Break the Silence: Docu-Series,9.4,5,[99],ko,2020-05-12,30.0,,,5.7499,Follow the 351-day journey from 'LOVE YOURSELF TOUR' to 'SPEAK YOURSELF TOUR'. The docu-series brings a close look into the beautiful and unforgettable moments of BTS and ARMY during yet another phenomenal world tour.  The members candidly reveal what holds their lasting bond together for such a lon,1,8.0,['South Korea'],['Weverse'],[],"['RM', 'Jin', 'Suga', 'Jung Kook', 'Jimin']",vote_average.desc_2020,tv
111052,The Secret World of Nature: Spain,9.3,28,[99],en,2020-07-01,25.0,,,6.253,"More than four years of filming have been necessary to capture the impressive images of the most varied animal species that inhabit the Iberian Peninsula: amphibians, reptiles, mammals, birds, insects and fish are represented in this wonderful journey through the different ecosystems that we can fin",1,5.0,['Spain'],['Prime Video'],"['Gerardo Poveda', 'PEDRO POVEDA']","['Simon Stepney', 'Narrador Ximo Muñoz']",vote_average.desc_2020,tv
97191,America's Top Dog,9.2,5,[10764],en,2020-01-08,45.0,,,12.2492,Top K9 cops are brought together with civilian dogs alongside their handlers as they compete nose-to-nose on the ultimate K9 obstacle course.,3,27.0,['United States of America'],['A&E'],[],['Curt Menefee'],vote_average.desc_2020,tv
108282,First Day,9.2,9,"[18, 10762]",en,2020-03-30,24.0,,,4.3869,"It's Hannah Bradford's first year of high school. As a transgender girl, Hannah not only has to navigate the challenges that come with starting a new school, but find the courage to live as her most authentic self.",2,8.0,['Australia'],['ABC Me'],['Julie Kalceff'],"['Evie Macdonald', 'Joanne Hunt', 'Brenna Harding', 'Elena Liu', 'Nandini Rajagopal']",vote_average.desc_2020,tv
110390,Royal Nirvana Special,9.1,7,[18],zh,2020-09-22,41.0,,,4.9297,"A story about unlocking the years of hurt and resentment that has caused the strained relationship between Xiao Dingquan and his father, the King.

Despite his position as the crown prince, Xiao Dingquan (Luo Jin) was unloved and unfavored by his own father (Huang Zhizhong). Through countless incide",1,12.0,['China'],['Youku'],[],"['Luo Jin', 'Li Yitong', 'Huang Zhizhong', 'Zheng Yecheng', 'Xin Peng']",vote_average.desc_2020,tv
106449,A Record of a Mortal's Journey to Immortality,9.1,43,"[16, 10759, 10765]",zh,2020-07-25,20.0,,,24.2349,"A poor and ordinary boy from a village joins a minor sect in Jiang Hu and becomes an Unofficial Disciple by chance. How will Han Li, a commoner by birth, establish a foothold for himself in his sect? With his mediocre aptitude, he must successfully traverse the treacherous path of cultivation and av",1,182.0,['China'],['bilibili'],[],"['Qian Wenqing', 'Ireine Song', 'Li Shimeng', 'Xu Jiaqi', 'Yang Mo']",vote_average.desc_2020,tv
114097,First Department,9.0,16,[9648],ru,2020-11-16,48.0,,,19.2771,"Yuri Bragin, after a year-long business trip, where he, as part of an investigation team, was investigating a high-profile case, returns to St. Petersburg. When he returns, he learns that the current head of the First Investigation Department of the First Directorate of the State Investigation Depar",4,94.0,['Russia'],"['NTV ', 'ivi']",[],"['Ivan Kolesnikov', 'Sergey Zharkov', 'Elena Vozhakina', 'Sergey Komarov', 'Evgeniy Bakalov']",vote_average.desc_2020,tv
113247,Aleks Ljutyj,9.0,5,[],ru,2020-06-22,,,,4.4963,,3,34.0,['Russia'],['NTV '],[],"['Dmitriy Mulyar', 'Sergey Puskepalis', 'Aleksey Kirsanov', 'Anastasiya Mytrazhik', 'Ekaterina Reshetnikova']",vote_average.desc_2020,tv
102403,My Husband in Law,9.0,7,"[35, 10751]",th,2020-04-21,97.0,,,12.8681,"Muey is a young girl who lived with her adoptive mother, who was also her mother's friend, since her biological mother passed away. Muey also has a crush on Thian who is the son of her adoptive mother. Although Muey loves him, Thian never seems to love Muey, instead, he always teases her, messes wit",1,45.0,['Thailand'],['Channel 3'],[],"['Nittha Jirayungyurn', 'Prin Suparat', 'Napat Kiatkwankul', 'Rachwin Wongviriya', 'Nut Devahastin']",vote_average.desc_2020,tv
108985,The Gifted: Graduation,8.9,15,"[10759, 10765]",th,2020-09-06,45.0,,,7.0154,"Two years have passed and the new school year begins again. With it comes the resurrection of the Gifted program,  and a hidden threat from the Ministry led by Darin, a new teacher. Time, a promising new student and member of the newest gifted generation, seek change within the school while upholdin",1,13.0,['Thailand'],"['GMM 25', 'oneD']",[],"['Patrick Finkler', 'Chayapol Jutamas', 'Patchata Janngeon', 'Chanikarn Tangkabodee', 'Phuwin Tangsakyuen']",vote_average.desc_2020,tv
109535,Happily Ever After,8.9,5,"[18, 35]",tr,2020-09-12,120.0,,,2.3629,"Unlucky Leyla rebuilds her life as a wedding planner after Sarp abandons her at their nuptials, but the emotional turmoil floods back when she must organize Sarp’s wedding to his new girlfriend.",1,6.0,['Turkey'],['Star TV'],['Metin Balekoğlu'],"['Elçin Sangu', 'Ozan Dolunay', 'Yasemin Kay Allen', 'Ali Yağcı', 'Sinan Albayrak']",vote_average.desc_2020,tv
106740,Lovely Us,8.9,8,"[35, 10751]",zh,2020-07-31,45.0,,,9.9212,"A coming-of-age story of a group of youths who grew up together.  The story takes place in 2007; four children from Shu De Faculty and Staff Family Hospital entered high school together, welcoming their sixteenth year of life. They form their own clique named ""No. 1992"", and embark on a journey fill",1,16.0,['China'],"['iQiyi', 'Tencent Video']",['Shuang Yuan'],"['Li Mingde', 'Tian Xiwei', 'Li Mingyuan', 'Yingying Li', 'You Haoran']",vote_average.desc_2020,tv
87739,The Queen's Gambit,8.462,4945,[18],en,2020-10-23,,,,43.57,"In a 1950s orphanage, a young girl reveals an astonishing talent for chess and begins an unlikely journey to stardom while grappling with addiction.",1,7.0,['United States of America'],['Netflix'],"['Scott Frank', 'Allan Scott']","['Anya Taylor-Joy', 'Chloe Pirrie']",vote_count.desc_2020,tv
105214,Dark Desire,7.309,4244,"[9648, 18]",es,2020-07-15,35.0,,,23.5597,"Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her.",2,33.0,['Mexico'],['Netflix'],['Leticia López Margalli'],[],vote_count.desc_2020,tv
104877,Love Is in the Air,8.215,3069,"[18, 35]",tr,2020-07-08,130.0,,,29.7508,"Eda, who ties all her hopes to her education, confronts Serkan Bolat, who cuts off her international education scholarship and leaves her with high school diploma. Serkan Bolat offers Eda to give her scholarship back if she pretends to be his fiance for two months. Although Eda rejects the offer of ",2,52.0,"['Turkey', 'United States of America']",['FOX'],['Ayse Uber Kutlu'],"['Hande Erçel', 'Kerem Bürsin', 'Evrim Doğan', 'Anıl İlter', 'Elçin Afacan']",vote_count.desc_2020,tv
91239,Bridgerton,8.105,2969,[18],en,2020-12-25,,,,55.3756,"Wealth, lust, and betrayal set in the backdrop of Regency era England, seen through the eyes of the powerful Bridgerton family.",4,24.0,['United States of America'],['Netflix'],['Chris Van Dusen'],"['Luke Newton', 'Ruth Gemmell', 'Adjoa Andoh', 'Hannah Dodd', 'Luke Thompson']",vote_count.desc_2020,tv
112888,True Beauty,8.278,2391,"[35, 18]",ko,2020-12-09,,,,51.5634,"Lim Ju-kyung is a high school student. Since she was little, she has had a complex about her appearance. To hide her bare face, Ju-kyung always wears make-up. Her excellent make-up skills make her pretty and she hides her bare face in front of others. She gets involved with 2 men; Lee Su-ho and Han ",1,16.0,['South Korea'],['tvN'],['Yaongyi'],"['Mun Ka-young', 'Cha Eun-woo', 'Hwang In-yeop', 'Park You-na', 'Lim Se-mi']",vote_count.desc_2020,tv
102903,Control Z,8.206,2324,[18],es,2020-05-22,36.0,,,17.378,"When a hacker begins releasing students' secrets to the entire high school, the socially isolated but observant Sofía works to uncover his/her identity.",3,24.0,['Mexico'],['Netflix'],"['Carlos Quintanilla Sakar', 'Adriana Pelusi', 'Miguel García Moreno']","['Ana Valeria Becerril', 'Michael Ronda', 'Yankel Stevan', 'Macarena García', 'Fiona Palomo']",vote_count.desc_2020,tv
110316,Alice in Borderland,8.166,2245,"[9648, 18, 10759]",ja,2020-12-10,,,,51.2041,"With his two friends, a video-game-obsessed young man finds himself in a strange version of Tokyo where they must compete in dangerous games to win.",3,17.0,['Japan'],['Netflix'],[],"['Kento Yamazaki', 'Tao Tsuchiya', 'Aya Asahina', 'Nijiro Murakami', 'Aya Asahina']",vote_count.desc_2020,tv
45871,Locked Up: The Oasis,7.9,1992,[18],es,2020-04-20,50.0,,,7.8297,"After a few years dedicating themselves to robbing jewelers, banks and casinos, it is time for Macarena and Zulema to separate.",1,8.0,['Spain'],['FOX España'],['Iván Escobar'],"['Maggie Civantos', 'Najwa Nimri', 'Itziar Castro', 'David Ostrosky', 'Lucas Ferraro']",vote_count.desc_2020,tv
96815,"Sex, Explained",6.5,1866,[99],en,2020-01-02,22.0,,,7.8432,"From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series.",1,5.0,['United States of America'],['Netflix'],[],['Janelle Monáe'],vote_count.desc_2020,tv
93741,Jurassic World Camp Cretaceous,8.013,1858,"[16, 10762, 10759, 10751]",en,2020-09-18,24.0,,,30.3012,Six teens attending an adventure camp on the opposite side of Isla Nublar must band together to survive when dinosaurs wreak havoc on the island.,5,49.0,['United States of America'],['Netflix'],['Zack Stentz'],"['Jameela Jamil', 'Glen Powell', 'Kausar Mohammed', 'Sean Giambrone', 'Paul-Mikél Williams']",vote_count.desc_2020,tv
90260,I Am Not Okay with This,8.023,1855,"[18, 35, 10765]",en,2020-02-26,,,,16.8325,"Angsty Syd navigates high school awkwardness, family drama and an unrequited crush on her best friend while trying to rein in her budding superpowers.",1,7.0,['United States of America'],['Netflix'],"['Christy Hall', 'Jonathan Entwistle']","['Sophia Lillis', 'Wyatt Oleff', 'Sofia Bryant', 'Kathleen Rose Perkins']",vote_count.desc_2020,tv
100883,Never Have I Ever,8.085,1784,"[35, 18]",en,2020-04-27,30.0,,,40.4532,"After a traumatic year, all an Indian-American teen wants is to go from pariah to popular -- but friends, family and feeling won't make it easy on her.",4,40.0,['United States of America'],['Netflix'],"['Mindy Kaling', 'Lang Fisher']","['Maitreyi Ramakrishnan', 'Poorna Jagannathan', 'Jaren Lewison', 'Darren Barnet', 'Lee Rodriguez']",vote_count.desc_2020,tv
86430,Your Honor,8.089,1598,"[18, 80]",en,2020-12-06,60.0,,,29.1231,New Orleans judge Michael Desiato is forced to confront his own deepest convictions when his son is involved in a hit and run that embroils an organized crime family.,2,20.0,['United States of America'],['Showtime'],['Peter Moffat'],"['Bryan Cranston', 'Hope Davis', 'Isiah Whitlock, Jr.', 'Michael Stuhlbarg', 'Lilli Kay']",vote_count.desc_2020,tv
97186,"Love, Victor",8.598,1595,"[35, 18]",en,2020-06-17,,,,44.9133,"Victor is a new student at Creekwood High School on his own journey of self-discovery, facing challenges at home, adjusting to a new city, and struggling with his sexual orientation. When it all seems too much, he reaches out to Simon to help him navigate the ups and downs of high school.",3,28.0,['United States of America'],"['Hulu', 'Disney+']","['Elizabeth Berger', 'Isaac Aptaker']","['Michael Cimino', 'George Sear', 'Rachel Hilson', 'Anthony Turpel', 'Bebe Wood']",vote_count.desc_2020,tv
85723,Raised by Wolves,7.534,1595,"[10765, 18]",en,2020-09-03,,,,29.6548,"After Earth is ravaged by a great religious war, an atheistic android architect sends two of his creations, Mother and Father, to start a peaceful, godless colony on the planet Kepler-22b. Their treacherous task is jeopardized by the arrival of the Mithraic, a deeply devout religious order of surviv",2,18.0,"['South Africa', 'United Kingdom', 'United States of America']",['HBO Max'],['Aaron Guzikowski'],"['Amanda Collin', 'Abubakar Salim', 'Winta McGrath', 'Niamh Algar', 'Travis Fimmel']",vote_count.desc_2020,tv
97180,Selena: The Series,7.494,1576,[18],en,2020-12-04,40.0,,,38.6823,"As Mexican-American Tejano singer Selena comes of age and realizes her dreams, she and her family make tough choices to hold on to love and music.",1,18.0,"['Mexico', 'United States of America']",['Netflix'],['Moisés Zamora'],"['Christian Serratos', 'Gabriel Chavarria', 'Ricardo Chavira', 'Noemi Gonzalez', 'Seidy López']",vote_count.desc_2020,tv
97685,Ultraman Chronicle: ZERO & GEED,10.0,2,"[10759, 10765]",ja,2020-01-11,30.0,,,140.1547,"Ultraman Chronicle Zero & Geed is a biography series produced by Tsuburaya Productions created to commemorate the 10th anniversary of Ultraman Zero. Featuring Riku Asakura, who navigates the viewers through compilation clips featuring Zero's appearances throughout past shows, in addition to Riku's e",1,23.0,['Japan'],['TV Tokyo'],['Eiji Tsuburaya'],"['Tatsuomi Hamada', 'Mamoru Miyano', 'Megumi Han', 'Tomokazu Seki', 'Hikaru Midorikawa']",genre_10759_2020,tv
118974,Puffins,10.0,1,"[16, 10751, 10762, 35]",it,2020-11-27,,,,93.3251,"Puffins follows the adventures of a bunch of funny little birds, minions of the sly walrus Otto. Main characters of the series are five Puffins: Johnny Puff, two males, Tic and Tac, and two females, Didi and Pie.",18,348.0,['Italy'],[],"['Danielle Maloni', 'Peter Nalli']","['Johnny Depp', 'Stefano Brusa', 'Chloé Guerin']",genre_35_2020,tv
95272,Lincoln Rhyme: Hunt for the Bone Collector,7.6,131,"[80, 9648, 18]",en,2020-01-10,45.0,,,44.1652,"Former NYPD detective and forensic genius Lincoln Rhyme was at the top of his game until a serious accident at the hands of a notorious serial killer forced him out of the field. When Amelia Sachs, an intuitive young officer who has a gift for profiling, finds herself hot on the killer's trail, Rhym",1,10.0,['United States of America'],['NBC'],"['Mark Bianculli', 'VJ Boyd']","['Russell Hornsby', 'Arielle Kebbel', 'Roslyn Ruff', 'Ramses Jimenez', 'Brooke Lyons']",genre_80_2020,tv
79525,The Last Dance,8.2,1359,[99],en,2020-04-19,50.0,,,41.7933,"A 10-part documentary chronicling the untold story of Michael Jordan and the Chicago Bulls dynasty with rare, never-before-seen footage and sound from the 1997-98 championship season – plus over 100 interviews with famous figures and basketball’s biggest names.",1,10.0,['United States of America'],['ESPN'],['Michael Tollin'],"['Michael Jordan', 'Scottie Pippen', 'Dennis Rodman', 'Steve Kerr', 'Phil Jackson']",genre_99_2020,tv
101359,The Secret of Skinwalker Ranch,7.9,50,"[10764, 99]",en,2020-03-31,42.0,,,36.926,"The investigation of the world’s most mysterious hot spot for UFO and “High Strangeness” phenomena with astrophysicist Dr. Travis Taylor who joins real estate tycoon Brandon Fugal, along with his team of scientists and researchers on Utah’s notorious Skinwalker Ranch. The team utilizes cutting edge ",6,62.0,['United States of America'],['History'],['Kevin Burns'],"['Travis Taylor', 'Brandon Fugal', 'Bryant “Dragon” Arnold', 'Tom Winterton', 'Erik Bard']",genre_99_2020,tv
113346,Beyond Oak Island,7.8,6,"[99, 10764]",en,2020-11-17,42.0,,,32.8117,"A look at treasure quests across the globe—from pirates such as Blackbeard and outlaws like Jesse James, to Aztec gold, priceless historical artifacts from American history and sunken treasure ships—revealing new details and clues from past searches.",3,28.0,[],['History'],['Kevin Burns'],"['Matty Blake', 'Robert Clotworthy', 'Rick Lagina', 'Marty Lagina']",genre_99_2020,tv
93405,Squid Game,7.862,15895,"[10759, 9648, 18]",ko,2021-09-17,,,,159.0679,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games. Inside, a tempting prize awaits — with deadly high stakes.",3,22.0,['South Korea'],['Netflix'],['Hwang Dong-hyuk'],"['Lee Jung-jae', 'Lee Byung-hun', 'Wi Ha-jun', 'Yang Dong-geun', 'Kang Ae-sim']",genre_18_2021,tv
126824,The Patrick Star Show,5.7,44,"[10751, 35, 16, 10767]",en,2021-07-09,11.0,,,151.5971,"Follow a younger Patrick Star living at home with his family, where he hosts his own variety show for the neighborhood from his television-turned-bedroom.",4,113.0,['United States of America'],['Nickelodeon'],"['Marc Ceccarelli', 'Mr. Lawrence', 'Vincent Waller', 'Kaz', 'Luke Brookshier', 'Andrew Goodman']","['Bill Fagerbakke', 'Thomas F. Wilson', 'Cree Summer', 'Jill Talley', 'Dana Snyder']",genre_35_2021,tv
93221,The Great North,6.9,70,"[16, 35]",en,2021-01-03,23.0,,,118.63,"Follow the Alaskan adventures of the Tobin family as a single dad does his best to keep his weird bunch of kids close, especially as the artistic dreams of his only daughter lead her away from the family fishing boat and into the glamorous world of the local mall.",5,93.0,['United States of America'],['FOX'],"['Wendy Molyneux', 'Lizzie Molyneux-Logelin', 'Minty Lewis']","['Nick Offerman', 'Jenny Slate', 'Will Forte', 'Aparna Nancherla', 'Paul Rust']",genre_35_2021,tv
118956,DOTA: Dragon's Blood,7.8,430,"[10765, 10759, 16]",en,2021-03-25,25.0,,,112.4684,"After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",3,24.0,"['South Korea', 'United States of America']",['Netflix'],['Ashley Miller'],[],genre_10759_2021,tv
117581,Ginny & Georgia,8.076,1662,"[35, 18]",en,2021-02-24,,,,107.9793,"Free-spirited Georgia and her two kids, Ginny and Austin, move north in search of a fresh start but find that the road to new beginnings can be bumpy.",3,30.0,['United States of America'],['Netflix'],['Sarah Lampert'],"['Antonia Gentry', 'Brianne Howey', 'Diesel La Torraca', 'Jennifer Robertson', 'Felix Mallard']",genre_18_2021,tv
126997,All Elite Wrestling: Rampage,7.2,19,"[10759, 18]",en,2021-08-13,44.0,,,107.349,"AEW: Rampage, also known as Friday Night Rampage or simply Rampage, is a professional wrestling television program.  It is produced by the American promotion All Elite Wrestling (AEW) and airs every Friday at 10pm ET on TNT in the United States. It is AEW's second weekly television show, positioned ",4,180.0,['United States of America'],['TNT'],['Tony Khan'],[],genre_18_2021,tv
95557,INVINCIBLE,8.6,5012,"[16, 10765, 10759, 18]",en,2021-03-25,,,,102.7149,"Mark Grayson is a normal teenager except for the fact that his father is the most powerful superhero on the planet. Shortly after his seventeenth birthday, Mark begins to develop powers of his own and enters into his father’s tutelage.",3,24.0,"['Canada', 'United States of America']",['Prime Video'],[],"['Steven Yeun', 'Sandra Oh', 'J.K. Simmons']",genre_16_2021,tv
120691,AEW Dark: Elevation,6.6,11,"[10759, 18]",en,2021-03-15,45.0,,,97.0632,"AEW Dark: Elevation will featuring up and rising talent in AEW, as well as wrestlers from the independent circuit Hosted by Tony Schiavone and former WWE superstar Paul Wight.",3,115.0,['United States of America'],['YouTube'],['Tony Khan'],[],popularity.desc_2021,tv
106158,Law & Order: Organized Crime,7.887,266,"[80, 18]",en,2021-04-01,42.0,,,88.213,The detectives of the Organized Crime Control Bureau work to dismantle New York City's most vicious and violent illegal enterprises.,5,75.0,['United States of America'],"['NBC', 'Peacock']","['Dick Wolf', 'Ilene Chaiken', 'Matt Olmstead']","['Christopher Meloni', 'Danielle Moné Truitt', 'Rick Gonzalez', 'Dean Norris']",genre_80_2021,tv
94664,Mushoku Tensei: Jobless Reincarnation,8.551,1293,"[10759, 16, 10765]",ja,2021-01-11,24.0,,,85.3042,"A 34-year-old hikikomori is kicked out of his home by his family after the death of his parents. After his eviction, he saves a group of teenagers from being killed by a speeding truck, but loses his life in the process. When he comes to, he realizes he has been reborn as Rudeus Greyrat, in a world ",3,47.0,['Japan'],"['Tokyo MX', 'BS11', 'KBS Kyoto']",[],"['Yumi Uchiyama', 'Tomokazu Sugita', 'Konomi Kohara', 'Ai Kakuma', 'Ai Kayano']",popularity.desc_2021,tv
95205,The Equalizer,7.4,294,"[80, 18]",en,2021-02-07,,,,84.5809,"Robyn McCall, an enigmatic former CIA operative with a mysterious background, uses her extensive skills to help those with nowhere else to turn.",5,74.0,['United States of America'],['CBS'],"['Terri Edda Miller', 'Andrew W. Marlowe']","['Queen Latifah', 'Tory Kittles', 'Adam Goldberg', 'Liza Lapira', 'Laya DeLeon Hayes']",genre_80_2021,tv
124549,"Marry Me, Marry You",3.8,8,"[18, 35]",tl,2021-09-13,,,,82.316,"A couple navigates the traditional expectations attached to marriage — that it extends beyond one’s partner, and includes their friends and family, too.",2,95.0,['Philippines'],"['Kapamilya Channel', 'TV5']",[],"['Janine Gutierrez', 'Paulo Avelino', 'Sunshine Dizon', 'Cherry Pie Picache', 'Vina Morales']",popularity.desc_2021,tv
107113,Only Murders in the Building,8.466,1809,"[35, 9648, 80]",en,2021-08-31,,,,78.3586,Three strangers share an obsession with true crime and suddenly find themselves wrapped up in one.,5,40.0,['United States of America'],['Hulu'],"['Steve Martin', 'John Hoffman']","['Steve Martin', 'Martin Short', 'Selena Gomez', 'Michael Cyril Creighton']",genre_80_2021,tv
71914,The Wheel of Time,7.66,2254,"[10765, 18]",en,2021-11-18,,,,77.7197,"Follow Moiraine, a member of the shadowy and influential all-female organization called the “Aes Sedai” as she embarks on a dangerous, world-spanning journey with five young men and women. Moiraine believes one of them might be the reincarnation of an incredibly powerful individual, whom prophecies ",3,24.0,"['United States of America', 'United Kingdom']",['Prime Video'],['Rafe Judkins'],"['Rosamund Pike', 'Daniel Henney', 'Josha Stradowski', 'Zoë Robins', 'Madeleine Madden']",vote_count.desc_2021,tv
84958,Loki,8.174,11901,"[18, 10765]",en,2021-06-09,,,,77.4047,"After stealing the Tesseract during the events of “Avengers: Endgame,” an alternate version of Loki is brought to the mysterious Time Variance Authority, a bureaucratic organization that exists outside of time and space and monitors the timeline. They give Loki a choice: face being erased from exist",2,12.0,['United States of America'],['Disney+'],['Michael Waldron'],"['Tom Hiddleston', 'Sophia Di Martino', 'Wunmi Mosaku', 'Eugene Cordero', 'Ke Huy Quan']",vote_count.desc_2021,tv
92649,The Ghost and Molly McGee,8.0,38,"[16, 10765, 10762]",en,2021-10-01,11.0,,,74.976,"When a curse from Scratch backfires, he finds himself forever bound to Molly. Despite that, Scratch and Molly form an unlikely friendship that guides each of them through the ups and downs of their respective worlds!",2,78.0,['United States of America'],['Disney Channel'],"['Bill Motz', 'Bob Roth']","['Ashly Burch', 'Dana Snyder', 'Jordan Klepper', 'Sumalee Montano', 'Michaela Dietz']",popularity.desc_2021,tv
111803,The White Lotus,7.607,1112,"[35, 18, 9648]",en,2021-07-11,,,,72.8236,"Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day, a darker complexity emerges in these picture-perfect travelers, the hotel’s cheerful employees and the idyllic locale itself.",3,21.0,['United States of America'],['HBO'],['Mike White'],"['Leslie Bibb', 'Carrie Coon', 'Walton Goggins', 'Sarah Catherine Hook', 'Jason Isaacs']",popularity.desc_2021,tv
127635,Spidey and His Amazing Friends,7.3,234,"[10762, 16, 35]",en,2021-08-06,12.0,,,70.8398,"Follow Peter Parker, Gwen Stacy and Miles Morales and their adventures as the young heroes team up with Hulk, Ms. Marvel and Black Panther to defeat foes like Rhino, Doc Ock and Green Goblin and learn that teamwork is the best way to save the day.",4,180.0,"['Canada', 'United States of America']","['Disney Channel', 'Disney Junior']",[],"['Benjamin Valic', 'Lily Sanfelippo', 'Jakari Fraser']",popularity.desc_2021,tv
128839,La Brea,7.452,1514,"[10765, 18, 10759]",en,2021-09-28,45.0,,,67.2369,"An epic adventure begins when a massive sinkhole opens in the middle of Los Angeles, pulling hundreds of people and buildings into its depths. Those who fell in find themselves in a mysterious and dangerous primeval land, where they have no choice but to band together to survive. Meanwhile, the rest",3,30.0,"['Australia', 'United States of America']",['NBC'],['David Appelbaum'],"['Eoin Macken', 'Chiké Okonkwo', 'Zyra Gorecki', 'Rohan Mirchandaney', 'Lily Santiago']",vote_count.desc_2021,tv
102088,How a Realist Hero Rebuilt the Kingdom,7.8,159,"[16, 10759, 10765, 35]",ja,2021-07-04,24.0,,,66.1553,"Suddenly summoned to a fantasy world and betrothed to the princess, Kazuya Souma is crowned the new king. Unlike the royalty before him, he won’t be using swords and magic to rule; will administrative reform really get this kingdom back on track?",1,26.0,"['Japan', 'Taiwan', 'China']","['Tokyo MX', 'BS11']",[],"['Yusuke Kobayashi', 'Inori Minase', 'Ikumi Hasegawa', 'Reina Ueda', 'Kazuyuki Okitsu']",popularity.desc_2021,tv
152661,Scott the Woz,10.0,7,[35],en,2021-12-07,60.0,,,10.0929,"Reviews, editorials, and retrospectives of video games.",1,10.0,['United States of America'],['G4'],['Scott Wozniak'],['Scott Wozniak'],vote_average.desc_2021,tv
139609,I'M Possible,9.9,18,"[18, 16]",hi,2021-10-16,,,,2.3,The struggle of every student wants to get into his dream college. Life turns around when he starts going through the journey rigidly and experiences all the mental pressure from society and family which influence his future becoming.,1,7.0,['India'],[],['MANISH MISHRA'],[],vote_average.desc_2021,tv
126171,Sedat Peker vs AKP,9.8,5,"[99, 10764, 80, 10768, 35, 10767]",tr,2021-05-02,75.0,,,3.7033,A mafia leader with deep connections to the government is ousted and his house raided. Now he is seeking revenge against the ones done him wrong by exposing the dark connections between the mafia and the government.,1,9.0,"['Qatar', 'Turkey', 'United Arab Emirates', 'Venezuela']",['YouTube'],['Sedat Peker'],"['Sedat Peker', 'Süleyman Soylu', 'Mehmet Ağar', 'Tolga Ağar', 'Recep Tayyip Erdoğan']",vote_average.desc_2021,tv
133153,Puppy Place,9.6,5,[10762],en,2021-10-14,,,,5.2386,"Charles and Lizzie Peterson have found the perfect way to foster their love of dogs—literally. The siblings take on the tough but rewarding task of fostering puppies and finding their forever homes. With every new pup, a new adventure begins.",2,16.0,['United States of America'],['Apple TV+'],[],"['Riley Looc', 'Brooklynn MacKinzie', 'Dominique Toney', 'Eric C. Lynch']",vote_average.desc_2021,tv
132869,SVT in the SOOP,9.6,5,[10764],ko,2021-08-29,55.0,,,23.2211,"SEVENTEEN on their own by themselves in a house in the quiet woods!

The thirteen members individually and as a group come together for seven days of healing and bonding!",2,14.0,[],['Weverse'],[],[],vote_average.desc_2021,tv
154672,Ghost Hunters: TAPS Returns,9.5,10,"[9648, 18]",en,2021-10-31,45.0,,,23.5203,"Renowned TAPS team members Jason Hawes, Steve Gonsalves and Dave Tango, along with Shari DeBenedetti, reunite to revisit their most chilling cases and investigate disturbing new hauntings.",3,29.0,['United States of America'],"['Travel Channel', 'discovery+']",['Jason Hawes'],"['Shari DeBenedetti', 'Jason Hawes', 'Steve Gonsalves', 'Dave Tango']",vote_average.desc_2021,tv
